user_id,name,total_spent,spending_rank
10816,"Pooja Malhotra",241321.15,1385
10956,"Sneha Tiwari",241263.9,1386
14452,"Priya Singh",241180.79,1387
11928,"Pooja Bansal",241106.86,1388
11976,"Abhishek Chauhan",241086.53,1389
10001,"Nikhil Gupta",241048.86,1390
14659,"Aditi Yadav",241004.45,1391
11842,"Vivaan Chauhan",240939.92,1392
10110,"Priya Kumar",240848.63,1393
11299,"Sneha Yadav",240732.71,1394
12257,"Priya Shah",240593.58,1395
13510,"Vikas Gupta",240567.59,1396
13383,"Neeraj Jain",240544.36,1397
11058,"Aditi Singh",240281.92,1398
11516,"Neeraj Joshi",240208.32,1399
12173,"Vivaan Jain",240108.16,1400
12845,"Ankit Bansal",240022.86,1401
12434,"Mohit Sharma",239907.31,1402
11002,"Nikhil Jain",239829.18,1403
11219,"Rahul Sharma",239550.15,1404
13535,"Akash Tiwari",239490.92,1405
14043,"Karan Joshi",239489.99,1406
12261,"Rahul Patel",239420.5,1407
11975,"Neeraj Kapoor",239128.1,1408
10396,"Ananya Singh",239111.99,1409
12783,"Yash Chauhan",239010.64,1410
12486,"Abhishek Yadav",238979.24,1411
11844,"Neha Patel",238879.51,1412
10521,"Mohit Bansal",238850.32,1413
14815,"Rohit Singh",238817.7,1414
14303,"Rohan Mishra",238376.24,1415
10992,"Yash Jain",238343.98,1416
11100,"Nikhil Kumar",238339.72,1417
14785,"Isha Sinha",238278.47,1418
13331,"Akash Kumar",238270.95,1419
11074,"Kavya Sharma",238220.11,1420
11142,"Varun Chauhan",238094.24,1421
12951,"Isha Mishra",238021.02,1422
11493,"Rohan Srivastava",237829.73,1423
14727,"Karan Srivastava",237785.96,1424
14370,"Ananya Sharma",237702.38,1425
11754,"Neeraj Gupta",237513.22,1426
13091,"Varun Agarwal",237354.1,1427
11345,"Aditi Sharma",237340.11,1428
10387,"Aarav Malhotra",237334.75,1429
13468,"Kavya Mishra",237009.75,1430
14943,"Varun Mishra",236979.08,1431
13223,"Mohit Chauhan",236971.95,1432
14628,"Aman Mehta",236970.99,1433
14575,"Simran Jain",236959.67,1434
10101,"Aman Tiwari",236943.7,1435
14204,"Rohan Joshi",236907.61,1436
10275,"Akash Kapoor",236783.86,1437
12405,"Himanshu Srivastava",236576.22,1438
10733,"Nikhil Mehta",236553.13,1439
12125,"Pooja Yadav",236513.13,1440
14457,"Rahul Mehta",236351.92,1441
10374,"Akash Verma",236345.37,1442
14923,"Neeraj Yadav",236298.95,1443
10772,"Varun Malhotra",236257.68,1444
14375,"Kavya Yadav",236174.04,1445
14252,"Vikas Gupta",235903.61,1446
14430,"Yash Joshi",235656.48,1447
10222,"Aman Joshi",235654.21,1448
10447,"Abhishek Verma",235404.25,1449
13974,"Akash Malhotra",235358.96,1450
12001,"Simran Kumar",235287.06,1451
12552,"Rohan Chauhan",235226.42,1452
10250,"Riya Joshi",235082.3,1453
14828,"Yash Agarwal",234946.61,1454
14755,"Akash Joshi",234611.27,1455
12860,"Riya Bansal",234330.69,1456
12447,"Neeraj Jain",234197.52,1457
12529,"Ananya Shah",233977.14,1458
14322,"Sahil Yadav",233849.46,1459
12768,"Aditya Shah",233809.91,1460
10745,"Riya Joshi",233778.26,1461
13350,"Ankit Gupta",233682.3,1462
12608,"Yash Kumar",233500.16,1463
13519,"Arjun Singh",233498.57,1464
13043,"Sneha Malhotra",233246.78,1465
10276,"Himanshu Kapoor",233048.9,1466
11463,"Pooja Chauhan",232990.59,1467
10208,"Aditya Srivastava",232942.49,1468
11604,"Varun Verma",232790.47,1469
10281,"Karan Agarwal",232742.04,1470
14557,"Mohit Agarwal",232734.03,1471
10091,"Nikhil Chauhan",232149.89,1472
12546,"Mohit Srivastava",232065.26,1473
12517,"Rohit Singh",232008.21,1474
14961,"Kavya Chauhan",231992.6,1475
11693,"Vivaan Bansal",231955.17,1476
10864,"Ananya Joshi",231835.68,1477
10230,"Ananya Kapoor",231746.14,1478
10386,"Aarav Jain",231683.61,1479
12508,"Vikas Srivastava",231152.29,1480
13583,"Sneha Srivastava",230752.3,1481
11188,"Rohit Sharma",230625.55,1482
14212,"Rahul Tiwari",230506.44,1483
10435,"Rohan Sharma",230148.16,1484
14355,"Ankit Gupta",230114.23,1485
12574,"Aman Gupta",230100.61,1486
10877,"Vivaan Shah",230057.7,1487
12791,"Neha Shah",230048.24,1488
10294,"Neha Chauhan",230014.69,1489
13440,"Isha Sinha",229974.85,1490
14341,"Kavya Yadav",229890,1491
10017,"Sneha Verma",229811.03,1492
11017,"Rohan Sharma",229764.33,1493
14844,"Varun Gupta",229640.58,1494
11847,"Priya Joshi",229573.51,1495
10271,"Aman Kumar",229433.91,1496
10162,"Aman Singh",229374.42,1497
14119,"Kavya Shah",229305.01,1498
10818,"Abhishek Mishra",229215.73,1499
12121,"Rahul Sinha",229023.94,1500
14504,"Mohit Jain",228769.23,1501
12779,"Riya Yadav",228613.81,1502
12163,"Vikas Malhotra",228565.99,1503
13221,"Pooja Tiwari",228529.98,1504
12151,"Priya Sharma",228412.33,1505
12138,"Abhishek Tiwari",228375.45,1506
11801,"Aman Sharma",228011.1,1507
14632,"Vivaan Kumar",227878.32,1508
14023,"Kavya Kumar",227859.95,1509
12426,"Arjun Singh",227859.25,1510
10046,"Vivaan Jain",227820.42,1511
14714,"Rohit Shah",227800.28,1512
14270,"Sneha Shah",227780.44,1513
12388,"Isha Verma",227756.29,1514
14041,"Vivaan Gupta",227623.32,1515
13106,"Nikhil Tiwari",227522.19,1516
11882,"Ananya Tiwari",227402.07,1517
14037,"Arjun Verma",227217.27,1518
14283,"Aman Verma",227132.13,1519
10618,"Akash Yadav",226564.62,1520
11101,"Aman Jain",226404.41,1521
12930,"Neha Shah",226229.97,1522
10278,"Aarav Malhotra",226108.06,1523
13816,"Sahil Verma",226029.33,1524
10205,"Aarav Singh",226012.15,1525
10513,"Abhishek Kapoor",225971.12,1526
10967,"Neeraj Singh",225928.34,1527
14486,"Neha Kumar",225668.13,1528
13574,"Kavya Shah",225454.61,1529
14786,"Isha Kumar",225212.22,1530
13494,"Yash Gupta",225142.31,1531
13505,"Riya Gupta",225087.62,1532
11274,"Akash Kapoor",224871.05,1533
11461,"Isha Srivastava",224569.18,1534
14045,"Varun Tiwari",224551.7,1535
11661,"Himanshu Sharma",224534.1,1536
14421,"Mohit Patel",224405.1,1537
10018,"Vikas Chauhan",224316.78,1538
14806,"Nikhil Gupta",224186.31,1539
11277,"Abhishek Verma",223900.61,1540
14620,"Sahil Singh",223884.56,1541
10372,"Akash Jain",223838.85,1542
12570,"Isha Sinha",223709.59,1543
14471,"Rohit Shah",223551.24,1544
11983,"Ananya Gupta",223536.59,1545
13624,"Yash Mishra",223530.29,1546
14284,"Ankit Yadav",223505.16,1547
12653,"Yash Srivastava",223332.62,1548
10303,"Priya Chauhan",223214.94,1549
13814,"Rahul Joshi",223105.78,1550
12829,"Aman Sinha",222985.2,1551
14870,"Yash Joshi",222980.5,1552
14573,"Himanshu Agarwal",222822.45,1553
13789,"Priya Bansal",222703.65,1554
10134,"Rahul Patel",222614.65,1555
11539,"Ananya Sinha",222481.75,1556
11612,"Riya Patel",222463.83,1557
10151,"Ananya Mehta",222298.18,1558
11496,"Simran Sharma",221864.44,1559
13867,"Nikhil Sharma",221862.94,1560
10030,"Ankit Tiwari",221813.94,1561
12063,"Simran Kapoor",221672.15,1562
12140,"Karan Chauhan",221581.39,1563
12490,"Riya Mishra",221490.77,1564
11005,"Arjun Mishra",221452.07,1565
14881,"Vivaan Bansal",221163.95,1566
14002,"Aarav Joshi",221153.31,1567
14585,"Aditya Mehta",220987.69,1568
14398,"Akash Verma",220818.53,1569
12031,"Varun Mishra",220769.42,1570
12497,"Mohit Tiwari",220667.52,1571
13990,"Rahul Bansal",220563.89,1572
13912,"Aditya Yadav",220532.6,1573
11280,"Akash Verma",220471.75,1574
14304,"Himanshu Agarwal",220380.85,1575
10883,"Neha Bansal",220378.32,1576
13978,"Rohit Tiwari",220276.71,1577
12575,"Sahil Jain",219898.48,1578
10581,"Aditya Tiwari",219846.5,1579
10851,"Riya Singh",219709.54,1580
11809,"Akash Agarwal",219569.49,1581
12210,"Nikhil Srivastava",219540.15,1582
12380,"Yash Sinha",219533.13,1583
12992,"Kavya Joshi",219376.21,1584
13465,"Himanshu Malhotra",219335.59,1585
11287,"Varun Jain",219168.2,1586
13818,"Varun Jain",219088.46,1587
13822,"Pooja Gupta",218963.84,1588
13757,"Kavya Mishra",218690.18,1589
14146,"Vikas Gupta",218596.14,1590
14056,"Riya Srivastava",218167.21,1591
11212,"Rohan Sharma",218124.97,1592
10317,"Akash Srivastava",218113.23,1593
11698,"Mohit Chauhan",218099.36,1594
14826,"Ankit Yadav",217889.15,1595
13761,"Rahul Singh",217855.14,1596
13740,"Rohan Kapoor",217769.1,1597
14079,"Riya Sinha",217749.32,1598
11322,"Himanshu Kumar",217423.57,1599
10583,"Karan Verma",217244.62,1600
14705,"Ananya Shah",217225.68,1601
14120,"Varun Patel",217141.75,1602
11557,"Akash Joshi",216849.03,1603
11382,"Aarav Joshi",216643.92,1604
12553,"Abhishek Shah",216349.88,1605
13139,"Priya Tiwari",216214.25,1606
13014,"Ananya Shah",216188.87,1607
11711,"Nikhil Joshi",216082.32,1608
14499,"Aman Sinha",216005.31,1609
11619,"Pooja Agarwal",215941.15,1610
13360,"Yash Joshi",215920.97,1611
10497,"Abhishek Gupta",215721.9,1612
14933,"Riya Verma",215712.73,1613
12924,"Neeraj Tiwari",215605.54,1614
10787,"Himanshu Singh",215471.32,1615
11532,"Abhishek Jain",215380.45,1616
13155,"Akash Sinha",215339.61,1617
11072,"Rohan Chauhan",215115.6,1618
12937,"Varun Patel",214854.03,1619
13347,"Kavya Shah",214837.85,1620
11267,"Nikhil Kumar",214829.37,1621
13939,"Isha Chauhan",214311.64,1622
12302,"Riya Jain",214263.66,1623
14986,"Aman Sharma",214219.51,1624
11031,"Yash Kapoor",213948.12,1625
10115,"Rohit Jain",213758.6,1626
10009,"Pooja Mehta",213729.12,1627
14381,"Nikhil Kapoor",213601.64,1628
10023,"Ananya Mishra",213600.37,1629
12010,"Ankit Joshi",213595.22,1630
13250,"Yash Sharma",213035.14,1631
11838,"Ankit Mishra",212966.38,1632
10997,"Riya Sinha",212781.05,1633
13593,"Aditya Shah",212779.31,1634
14439,"Abhishek Sharma",212656.17,1635
10124,"Rohan Agarwal",212537.92,1636
13998,"Ankit Shah",212408.19,1637
12129,"Rahul Chauhan",212403.15,1638
13777,"Akash Patel",212194.65,1639
10803,"Sahil Chauhan",212015.99,1640
13500,"Aditi Sharma",211470.08,1641
13563,"Priya Verma",211329.48,1642
11769,"Ankit Kumar",211185.73,1643
10867,"Aarav Patel",211029.7,1644
10168,"Riya Mishra",210970.76,1645
12385,"Sneha Chauhan",210883.54,1646
11397,"Simran Verma",210773.72,1647
13949,"Aditya Jain",210765.3,1648
12895,"Aditya Gupta",210728.07,1649
14443,"Aditi Joshi",210655.57,1650
10805,"Akash Verma",210647.47,1651
13716,"Aditya Singh",210635.03,1652
11095,"Karan Bansal",210628.71,1653
13706,"Abhishek Bansal",210514.24,1654
10715,"Riya Agarwal",210438.86,1655
10845,"Aditi Jain",210417.62,1656
12105,"Rohan Sharma",210373.76,1657
14018,"Aditya Joshi",210333.94,1658
13230,"Abhishek Yadav",210239.49,1659
10364,"Yash Tiwari",210157.19,1660
10868,"Himanshu Agarwal",210028.3,1661
13281,"Pooja Patel",209826.96,1662
12480,"Kavya Shah",209689.2,1663
13393,"Karan Sharma",209521.6,1664
11498,"Yash Jain",209483.34,1665
14142,"Simran Chauhan",209446.03,1666
13667,"Aarav Joshi",209398.29,1667
12701,"Yash Verma",209275.9,1668
13052,"Kavya Agarwal",209258.16,1669
11480,"Aditya Kapoor",209042.84,1670
12566,"Riya Kumar",209041.14,1671
10895,"Riya Shah",209022.94,1672
11434,"Ananya Bansal",208898.13,1673
11044,"Sneha Mishra",208782.93,1674
10899,"Vikas Chauhan",208680.06,1675
13119,"Ananya Bansal",208628.6,1676
10660,"Neha Singh",208608.86,1677
14468,"Kavya Patel",208593.7,1678
11125,"Aditya Bansal",208574.73,1679
14218,"Mohit Malhotra",208453.34,1680
10514,"Arjun Sharma",208444,1681
12286,"Himanshu Kumar",208241.95,1682
12494,"Akash Yadav",208159.51,1683
12155,"Aditi Patel",208037.92,1684
14405,"Aman Verma",208034.63,1685
10804,"Sahil Chauhan",207714,1686
14356,"Pooja Joshi",207649.99,1687
14529,"Vivaan Tiwari",207643.95,1688
10484,"Isha Yadav",207440.55,1689
12232,"Ananya Srivastava",207411.99,1690
11375,"Neeraj Tiwari",207239.8,1691
10896,"Sneha Sinha",207181.07,1692
11490,"Neha Kumar",207167.01,1693
12801,"Vivaan Malhotra",207130.83,1694
13652,"Vivaan Kumar",206867.46,1695
10796,"Priya Verma",206729.32,1696
13991,"Sneha Srivastava",206690.3,1697
11270,"Abhishek Sinha",206661.52,1698
10405,"Aditya Mehta",206564.71,1699
14810,"Ananya Kumar",206534.06,1700
12985,"Kavya Verma",206531.76,1701
10676,"Abhishek Sharma",206497.92,1702
13060,"Vivaan Agarwal",206322.12,1703
13784,"Karan Kumar",205517.85,1704
13443,"Neha Mishra",205364.95,1705
11960,"Isha Kapoor",205353.53,1706
12716,"Nikhil Kumar",205304.37,1707
10347,"Nikhil Singh",205252.74,1708
11812,"Aditi Mishra",205123.43,1709
11135,"Isha Sinha",205093.18,1710
12249,"Ananya Srivastava",205009.21,1711
12335,"Mohit Kumar",204856.04,1712
13118,"Neeraj Chauhan",204825.18,1713
14498,"Kavya Bansal",204696.4,1714
10319,"Rohit Srivastava",204646.71,1715
10181,"Sneha Jain",204535.38,1716
14117,"Riya Yadav",204459.02,1717
12905,"Ananya Kumar",204406.28,1718
10546,"Priya Srivastava",203935.46,1719
14792,"Aman Sinha",203889.64,1720
14265,"Rohan Joshi",203852.33,1721
11559,"Rahul Singh",203553.31,1722
14920,"Aarav Joshi",203453.34,1723
12492,"Kavya Verma",203216.08,1724
10228,"Riya Agarwal",203142.61,1725
11497,"Rohit Shah",202860.57,1726
14767,"Akash Patel",202811.9,1727
10451,"Simran Yadav",202773.66,1728
12757,"Varun Gupta",202747.26,1729
14706,"Rahul Singh",202667.03,1730
11430,"Akash Bansal",202657.58,1731
14350,"Ankit Yadav",202603.4,1732
12169,"Nikhil Gupta",202459.35,1733
14896,"Abhishek Srivastava",202285.41,1734
10548,"Himanshu Kapoor",202264.23,1735
10470,"Pooja Jain",201825.64,1736
10308,"Pooja Shah",201768.88,1737
10400,"Rohan Singh",201582.72,1738
12366,"Sahil Malhotra",201470.04,1739
13598,"Aarav Gupta",201451.99,1740
10172,"Isha Shah",201440.06,1741
14183,"Aditya Shah",201254.75,1742
11378,"Vivaan Mehta",201249.09,1743
14509,"Aditya Sinha",201089.46,1744
11663,"Nikhil Kumar",201039.51,1745
11686,"Yash Verma",201028.15,1746
12316,"Yash Jain",200978.88,1747
14021,"Himanshu Bansal",200902.97,1748
11992,"Abhishek Bansal",200890.78,1749
14321,"Vivaan Bansal",200793.77,1750
13489,"Neeraj Kapoor",200490.04,1751
12744,"Ananya Kapoor",200467.62,1752
10199,"Yash Yadav",200399.29,1753
13066,"Arjun Sinha",200185.04,1754
11069,"Priya Patel",200116.51,1755
10870,"Aarav Srivastava",199983.42,1756
13252,"Karan Kapoor",199957.41,1757
12922,"Priya Verma",199932.83,1758
11227,"Vikas Yadav",199894.84,1759
12187,"Rohan Sharma",199894.68,1760
13550,"Nikhil Chauhan",199803.25,1761
12617,"Priya Malhotra",199763.36,1762
10598,"Aman Yadav",199681.85,1763
13665,"Karan Singh",199258.14,1764
10285,"Varun Sinha",199161.32,1765
11134,"Yash Gupta",198991.02,1766
11892,"Aman Mishra",198874.86,1767
10543,"Isha Kapoor",198707.72,1768
12225,"Arjun Srivastava",198461.37,1769
14596,"Sneha Joshi",198290.89,1770
10906,"Neha Tiwari",198222.31,1771
10941,"Himanshu Agarwal",197946.6,1772
12974,"Riya Agarwal",197644.6,1773
12797,"Aman Patel",197629.31,1774
11687,"Aditya Srivastava",197567,1775
12226,"Nikhil Tiwari",197391.88,1776
13640,"Rahul Agarwal",197325.76,1777
12482,"Aditi Mehta",197065.72,1778
14182,"Isha Sinha",196819.54,1779
11027,"Karan Kumar",196768.23,1780
14260,"Pooja Bansal",196748.14,1781
12045,"Sneha Kapoor",196420.89,1782
12464,"Riya Kapoor",196342.6,1783
13920,"Rohan Kumar",196329.51,1784
11652,"Arjun Gupta",195930.38,1785
12947,"Ananya Patel",195868.02,1786
10716,"Riya Agarwal",195702,1787
13256,"Rahul Sharma",195653.87,1788
10345,"Akash Kumar",195614.96,1789
12408,"Vikas Tiwari",195592.37,1790
11795,"Isha Sharma",195588.47,1791
12471,"Mohit Singh",195311.62,1792
13846,"Abhishek Mishra",195231,1793
10323,"Ananya Kumar",195102.26,1794
13044,"Himanshu Gupta",195070.71,1795
11169,"Rohit Chauhan",195039.15,1796
14524,"Aman Kumar",195033.36,1797
12715,"Abhishek Chauhan",194813.32,1798
12696,"Rohan Yadav",194685.61,1799
12888,"Aditi Verma",194666.89,1800
14205,"Ankit Verma",194644.02,1801
13186,"Aditya Srivastava",194516.07,1802
10011,"Himanshu Singh",194457.17,1803
12630,"Ananya Malhotra",194441.01,1804
12600,"Sahil Agarwal",194137.84,1805
10679,"Isha Gupta",193988.67,1806
11470,"Nikhil Tiwari",193757.27,1807
11236,"Ananya Malhotra",193740.75,1808
10879,"Simran Tiwari",193574.26,1809
13951,"Priya Singh",193557.76,1810
11553,"Karan Mishra",193545.72,1811
14726,"Riya Yadav",193483.73,1812
10377,"Himanshu Malhotra",193447.88,1813
14154,"Isha Joshi",193416.72,1814
11160,"Aditi Malhotra",193195.29,1815
14890,"Priya Srivastava",192953.59,1816
11359,"Nikhil Shah",192808.69,1817
10330,"Ankit Joshi",192674.13,1818
12909,"Neha Sharma",192657.86,1819
14740,"Rohit Bansal",192489.94,1820
13164,"Aditya Kumar",192451.71,1821
13344,"Mohit Mishra",192436.62,1822
10784,"Varun Singh",192436.62,1822
11640,"Akash Bansal",192212.05,1824
10832,"Isha Sharma",192168.36,1825
10770,"Abhishek Singh",191979.12,1826
11681,"Rohan Mehta",191897.21,1827
12476,"Sahil Patel",191806.21,1828
10239,"Karan Sinha",191710.56,1829
10849,"Sahil Gupta",191365.72,1830
13019,"Nikhil Singh",191251.07,1831
10669,"Sahil Srivastava",191077.3,1832
11905,"Sneha Mishra",190951.96,1833
13543,"Karan Singh",190941.41,1834
14113,"Himanshu Gupta",190804.8,1835
12208,"Varun Tiwari",190580.19,1836
11116,"Akash Patel",190518.52,1837
14131,"Abhishek Singh",190512.52,1838
14223,"Yash Mishra",190342.42,1839
10259,"Varun Chauhan",190288.29,1840
14717,"Akash Srivastava",190214.88,1841
14617,"Simran Singh",190121.47,1842
12371,"Vikas Chauhan",190110.05,1843
14404,"Aman Jain",190097.98,1844
11525,"Akash Malhotra",190035.98,1845
11719,"Sahil Mehta",190032.34,1846
10370,"Rohan Tiwari",189959.03,1847
12660,"Ananya Agarwal",189874.38,1848
13056,"Varun Chauhan",189787.77,1849
11045,"Abhishek Sharma",189762.25,1850
13128,"Arjun Yadav",189219.34,1851
14482,"Mohit Sinha",189142.63,1852
14958,"Rohan Verma",188862.96,1853
11180,"Aman Yadav",188786.7,1854
13403,"Varun Bansal",188633.45,1855
14615,"Simran Mishra",188534.41,1856
12755,"Neeraj Verma",188526.45,1857
11617,"Yash Patel",188215.44,1858
14690,"Priya Agarwal",188153.58,1859
13803,"Riya Jain",188113.63,1860
12219,"Nikhil Chauhan",187831.91,1861
12749,"Abhishek Chauhan",187765.84,1862
11481,"Isha Kapoor",187605,1863
12943,"Nikhil Chauhan",187598.46,1864
14266,"Priya Yadav",187448.76,1865
10483,"Mohit Kumar",187425.61,1866
13517,"Aditya Patel",187336.38,1867
14407,"Simran Mehta",187169.26,1868
11916,"Kavya Shah",187093.36,1869
14999,"Neeraj Joshi",187039.44,1870
13623,"Simran Shah",186998.21,1871
14919,"Rohit Kapoor",186693.74,1872
14328,"Varun Kapoor",186549.42,1873
11533,"Rohan Shah",186529.39,1874
14337,"Isha Chauhan",186514.76,1875
12934,"Simran Gupta",186197.22,1876
10696,"Rohit Sharma",186196.6,1877
14837,"Isha Sinha",186186.59,1878
13858,"Ananya Kapoor",186043.64,1879
10430,"Rohan Chauhan",185499.74,1880
10337,"Neeraj Yadav",185286.38,1881
14972,"Arjun Sinha",185114.62,1882
13253,"Mohit Chauhan",185060.08,1883
13606,"Ankit Gupta",184964.67,1884
10331,"Varun Sharma",184903.5,1885
12558,"Mohit Verma",184899.97,1886
13172,"Neeraj Jain",184826.32,1887
12234,"Ananya Singh",184717.64,1888
14097,"Vikas Agarwal",184684.2,1889
11286,"Akash Singh",184601.84,1890
13050,"Karan Singh",184472.21,1891
11924,"Pooja Chauhan",184146.25,1892
12358,"Abhishek Kapoor",183928.55,1893
10433,"Neha Sinha",183922.24,1894
14257,"Pooja Bansal",183813.62,1895
14078,"Nikhil Kapoor",183652.66,1896
13823,"Rohit Tiwari",183372.49,1897
12554,"Vivaan Kumar",183265.8,1898
12545,"Rahul Kapoor",183211.53,1899
14631,"Rahul Chauhan",183164.38,1900
13604,"Riya Agarwal",183130.31,1901
13336,"Vivaan Verma",183110.27,1902
13277,"Aditi Malhotra",183081.4,1903
12023,"Sneha Kumar",182906.84,1904
13942,"Arjun Bansal",182892.17,1905
12557,"Aditi Chauhan",182817.75,1906
13764,"Pooja Patel",182676.89,1907
12727,"Kavya Kumar",182654.56,1908
13269,"Aditya Sinha",182619,1909
12796,"Kavya Chauhan",182496.14,1910
12697,"Priya Patel",182334.46,1911
12146,"Arjun Mishra",182237.68,1912
14274,"Ananya Mishra",182222.59,1913
10560,"Riya Jain",182194.73,1914
14400,"Neeraj Sharma",182067.28,1915
14913,"Sneha Shah",182042.14,1916
14530,"Arjun Yadav",182023.67,1917
11793,"Simran Kapoor",181810.35,1918
13975,"Rohan Shah",181630.97,1919
11026,"Neeraj Shah",181563.81,1920
10930,"Karan Sharma",181438.2,1921
12666,"Riya Agarwal",181431.89,1922
14028,"Sneha Bansal",181398.03,1923
12672,"Rohan Kumar",181257.6,1924
14232,"Sahil Mehta",181222.07,1925
11628,"Vivaan Gupta",181171.79,1926
11096,"Rohan Mishra",181076.64,1927
12141,"Arjun Yadav",180965.57,1928
14426,"Aman Kapoor",180934.83,1929
10191,"Aarav Jain",180911.65,1930
12775,"Nikhil Patel",180841.33,1931
10408,"Sneha Patel",180588.32,1932
13617,"Priya Agarwal",180560.76,1933
11520,"Vikas Malhotra",180550.35,1934
12647,"Aditya Yadav",180451.45,1935
12535,"Isha Gupta",180404.68,1936
13959,"Ankit Joshi",180326.63,1937
12048,"Riya Malhotra",180227.08,1938
10277,"Riya Shah",180070.73,1939
12733,"Yash Yadav",179987.94,1940
10025,"Sahil Sharma",179829.43,1941
12523,"Pooja Mehta",179583.42,1942
10118,"Nikhil Sharma",179514.29,1943
13401,"Rahul Sharma",179320.86,1944
14685,"Rohit Shah",179315.54,1945
11259,"Riya Mehta",179314,1946
10270,"Neeraj Chauhan",179129.12,1947
13855,"Yash Srivastava",179040.67,1948
12053,"Priya Malhotra",178864.96,1949
13542,"Neeraj Bansal",178863,1950
10500,"Ankit Mehta",178831.93,1951
10163,"Pooja Kumar",178821.8,1952
12116,"Aarav Srivastava",178659.02,1953
10367,"Isha Patel",178246.51,1954
12113,"Aman Singh",178044.62,1955
10912,"Pooja Sharma",178042.7,1956
14048,"Rahul Singh",177757.32,1957
12539,"Pooja Sinha",177748.03,1958
10720,"Neeraj Mehta",177696.04,1959
12993,"Aarav Sharma",177590,1960
12443,"Rahul Joshi",177529.57,1961
13724,"Akash Bansal",177495.52,1962
10645,"Neeraj Jain",177446.35,1963
14613,"Arjun Joshi",177419.31,1964
10137,"Yash Chauhan",177374.86,1965
14058,"Priya Srivastava",177319.44,1966
14501,"Vivaan Patel",177298.03,1967
10407,"Simran Bansal",177214.21,1968
14417,"Vikas Mehta",177163.76,1969
13734,"Rohit Patel",177093.02,1970
14807,"Aman Agarwal",177048.25,1971
11786,"Priya Kapoor",177018.52,1972
12995,"Himanshu Malhotra",177003.77,1973
14603,"Simran Singh",176999.54,1974
10708,"Isha Srivastava",176791.33,1975
11829,"Vivaan Bansal",176762.96,1976
11654,"Sneha Tiwari",176715.2,1977
14245,"Pooja Patel",176675.5,1978
11183,"Kavya Singh",176339.74,1979
13997,"Varun Sinha",176100.16,1980
14316,"Arjun Malhotra",175891.53,1981
12878,"Neha Kumar",175642,1982
13236,"Abhishek Mehta",175632.19,1983
13459,"Karan Agarwal",175626.79,1984
11128,"Nikhil Singh",175617.62,1985
11350,"Yash Malhotra",175613.89,1986
12462,"Riya Tiwari",175597.2,1987
11351,"Aditi Srivastava",175543.41,1988
12085,"Mohit Patel",175444.96,1989
14116,"Neeraj Malhotra",175377.03,1990
10682,"Varun Joshi",175169.09,1991
14610,"Ankit Agarwal",175153.79,1992
11379,"Aditya Patel",175125.12,1993
14025,"Rohit Verma",175125.12,1993
12830,"Rohit Tiwari",175104.16,1995
10207,"Riya Agarwal",175088.66,1996
12978,"Simran Bansal",174880.61,1997
10446,"Arjun Verma",174753.89,1998
10713,"Mohit Sharma",174720.8,1999
13681,"Pooja Bansal",174456.65,2000
12288,"Vikas Bansal",174404.29,2001
10200,"Aman Gupta",174402.21,2002
10444,"Mohit Kapoor",174162.39,2003
11329,"Kavya Sinha",174039.19,2004
13758,"Aman Patel",173991.75,2005
12567,"Kavya Patel",173960.3,2006
13927,"Priya Yadav",173818.04,2007
12584,"Abhishek Sinha",173793.05,2008
11918,"Rohit Malhotra",173746.95,2009
11237,"Ananya Sinha",173689.44,2010
13747,"Aarav Yadav",173659.87,2011
13631,"Pooja Agarwal",173612.86,2012
11411,"Rohan Yadav",173540.67,2013
10944,"Sneha Tiwari",173380.75,2014
11224,"Vikas Gupta",173367.25,2015
11956,"Aditi Kumar",173169.86,2016
11562,"Pooja Kapoor",173056.88,2017
13385,"Neeraj Malhotra",172997.72,2018
10765,"Ankit Singh",172928.27,2019
10414,"Ankit Jain",172926.61,2020
11949,"Ananya Agarwal",172832.58,2021
10668,"Sahil Singh",172764.16,2022
13769,"Priya Kapoor",172676.26,2023
11231,"Vivaan Kapoor",172578.17,2024
10100,"Abhishek Agarwal",172483.72,2025
11699,"Neha Kapoor",172326.08,2026
11523,"Kavya Sharma",172230.87,2027
10373,"Abhishek Mishra",172226.2,2028
10034,"Vivaan Mishra",172118.15,2029
12700,"Himanshu Bansal",172113.61,2030
10166,"Sahil Srivastava",171946,2031
13717,"Neha Mishra",171909.92,2032
11443,"Neeraj Srivastava",171744.33,2033
11217,"Rohan Chauhan",171562.79,2034
13142,"Rohan Chauhan",171533.85,2035
10507,"Mohit Jain",171405.37,2036
12834,"Ankit Kapoor",171322.82,2037
10265,"Kavya Jain",171116.99,2038
13722,"Rohit Malhotra",170978.21,2039
11973,"Arjun Sinha",170566.92,2040
10077,"Abhishek Sinha",170560.85,2041
11226,"Karan Sinha",170556.11,2042
12170,"Mohit Mishra",170518.52,2043
12848,"Aditya Jain",170462.57,2044
14130,"Vikas Kapoor",170454.71,2045
11637,"Sneha Agarwal",170411.38,2046
12977,"Isha Agarwal",170375.6,2047
13182,"Rohan Sinha",170253.08,2048
13907,"Aditi Mishra",170044.99,2049
10931,"Aditya Sharma",169911.52,2050
12274,"Sahil Singh",169881.03,2051
12096,"Ananya Sinha",169578.4,2052
13477,"Neha Tiwari",169478.49,2053
12395,"Vikas Yadav",169318.72,2054
